2025-03-24 12:15:52,656 - INFO - Displaying paginated News data
2025-03-24 12:15:53,140 - INFO - Dashboard execution completed
2025-03-24 12:25:19,437 - INFO - Loading YouTube data from BigQuery
2025-03-24 12:25:24,191 - INFO - Loading News data from BigQuery
2025-03-24 12:25:50,382 - INFO - Dashboard Loaded
2025-03-24 12:25:50,393 - INFO - YouTube Channel Filter Selected: All
2025-03-24 12:25:50,396 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 12:25:50,404 - INFO - News Category Filter Selected: All
2025-03-24 12:25:50,409 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 12:25:50,549 - INFO - Displaying paginated YouTube data
2025-03-24 12:25:51,034 - INFO - Displaying paginated News data
2025-03-24 12:25:51,620 - INFO - Dashboard execution completed
2025-03-24 14:09:46,089 - INFO - Loading YouTube data from BigQuery
2025-03-24 14:09:48,950 - INFO - Loading News data from BigQuery
2025-03-24 14:10:09,147 - INFO - Dashboard Loaded
2025-03-24 14:10:10,029 - INFO - YouTube Channel Filter Selected: All
2025-03-24 14:10:10,048 - INFO - Dashboard Loaded
2025-03-24 14:10:10,052 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 14:10:10,062 - INFO - YouTube Channel Filter Selected: All
2025-03-24 14:10:10,068 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 14:10:10,084 - INFO - News Category Filter Selected: All
2025-03-24 14:10:10,091 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 14:10:10,101 - INFO - News Category Filter Selected: All
2025-03-24 14:10:10,322 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 14:10:10,738 - INFO - Displaying paginated YouTube data
2025-03-24 14:10:10,738 - INFO - Displaying paginated YouTube data
2025-03-24 14:10:11,927 - INFO - Displaying paginated News data
2025-03-24 14:10:12,086 - INFO - Displaying paginated News data
2025-03-24 14:10:13,407 - INFO - Dashboard execution completed
2025-03-24 14:10:13,726 - INFO - Dashboard execution completed
2025-03-24 14:16:34,790 - INFO - Loading YouTube data from BigQuery
2025-03-24 14:16:37,976 - INFO - Loading News data from BigQuery
2025-03-24 14:17:00,490 - INFO - Dashboard Loaded
2025-03-24 14:17:00,530 - INFO - Selected Dataset: YouTube
2025-03-24 14:17:00,562 - INFO - YouTube Channel Filter Selected: All
2025-03-24 14:17:00,562 - INFO - Dashboard Loaded
2025-03-24 14:17:00,640 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 14:17:01,512 - INFO - Selected Dataset: YouTube
2025-03-24 14:17:01,565 - INFO - YouTube Channel Filter Selected: All
2025-03-24 14:17:01,576 - INFO - Dashboard Loaded
2025-03-24 14:17:01,576 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 14:17:01,576 - INFO - Selected Dataset: YouTube
2025-03-24 14:17:01,599 - INFO - YouTube Channel Filter Selected: All
2025-03-24 14:17:01,604 - INFO - Displaying paginated YouTube data
2025-03-24 14:17:01,604 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 14:17:01,612 - INFO - Displaying paginated YouTube data
2025-03-24 14:17:01,628 - INFO - Displaying paginated YouTube data
2025-03-24 14:17:03,062 - INFO - Dashboard execution completed
2025-03-24 14:17:03,180 - INFO - Dashboard execution completed
2025-03-24 14:17:03,274 - INFO - Dashboard execution completed
2025-03-24 14:17:16,180 - INFO - Dashboard Loaded
2025-03-24 14:17:16,180 - INFO - Selected Dataset: News
2025-03-24 14:17:16,204 - INFO - News Category Filter Selected: All
2025-03-24 14:17:16,205 - INFO - News Date Range: 2012-01-28 to 2022-09-23
2025-03-24 14:17:16,468 - INFO - Displaying paginated News data
2025-03-24 14:17:17,430 - INFO - Dashboard execution completed
2025-03-24 14:19:11,242 - INFO - Dashboard Loaded
2025-03-24 14:19:11,242 - INFO - Selected Dataset: YouTube
2025-03-24 14:19:11,242 - INFO - YouTube Channel Filter Selected: All
2025-03-24 14:19:11,258 - INFO - YouTube Date Range: 2018-03-31 to 2025-03-20
2025-03-24 14:19:11,271 - INFO - Displaying paginated YouTube data
